transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
210.0,01/01/2023,12:55:36,1.0,8.0,Hell's Kitchen,45.0,3.0,Tea,Brewed herbal tea,Peppermint Lg
211.0,01/01/2023,12:55:53,2.0,8.0,Hell's Kitchen,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
212.0,01/01/2023,12:56:33,1.0,3.0,Astoria,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
213.0,01/01/2023,12:56:59,1.0,3.0,Astoria,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
214.0,01/01/2023,12:58:54,2.0,3.0,Astoria,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
215.0,01/01/2023,12:59:06,1.0,8.0,Hell's Kitchen,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
216.0,01/01/2023,13:00:38,2.0,5.0,Lower Manhattan,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
217.0,01/01/2023,13:01:33,2.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
218.0,01/01/2023,13:02:40,1.0,8.0,Hell's Kitchen,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
219.0,01/01/2023,13:02:40,1.0,8.0,Hell's Kitchen,78.0,4.5,Bakery,Scone,Scottish Cream Scone 
220.0,01/01/2023,13:02:52,1.0,8.0,Hell's Kitchen,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
221.0,01/01/2023,13:03:13,2.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
222.0,01/01/2023,13:04:01,2.0,8.0,Hell's Kitchen,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
223.0,01/01/2023,13:04:01,1.0,8.0,Hell's Kitchen,72.0,3.25,Bakery,Scone,Ginger Scone
224.0,01/01/2023,13:04:22,,,Hell's Kitchen,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
225.0,01/01/2023,13:04:37,2.0,8.0,Hell's Kitchen,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
226.0,01/01/2023,13:04:51,1.0,3.0,Astoria,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
227.0,01/01/2023,13:05:56,1.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
,01/01/2023,13:07:37,,,Lower Manhattan,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
229.0,01/01/2023,13:09:03,1.0,3.0,Astoria,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
230.0,01/01/2023,13:12:03,2.0,5.0,Lower Manhattan,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
231.0,01/01/2023,13:13:09,1.0,5.0,Lower Manhattan,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
232.0,01/01/2023,13:17:30,1.0,8.0,Hell's Kitchen,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
,01/01/2023,13:17:32,,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
234.0,01/01/2023,13:18:34,2.0,8.0,Hell's Kitchen,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
235.0,01/01/2023,13:19:09,1.0,8.0,Hell's Kitchen,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
236.0,01/01/2023,13:19:09,1.0,8.0,Hell's Kitchen,75.0,3.5,Bakery,Pastry,Croissant
237.0,01/01/2023,13:19:36,1.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
238.0,01/01/2023,13:19:56,2.0,8.0,Hell's Kitchen,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
239.0,01/01/2023,13:20:51,2.0,3.0,Astoria,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
240.0,01/01/2023,13:21:23,2.0,3.0,Astoria,38.0,3.75,Coffee,Barista Espresso,Latte
241.0,01/01/2023,13:22:11,1.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
242.0,01/01/2023,13:22:45,2.0,3.0,Astoria,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
243.0,01/01/2023,13:23:54,2.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
244.0,01/01/2023,13:24:29,2.0,5.0,Lower Manhattan,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
245.0,01/01/2023,13:30:49,2.0,5.0,Lower Manhattan,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
246.0,01/01/2023,13:32:07,2.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
247.0,01/01/2023,13:32:34,1.0,5.0,Lower Manhattan,87.0,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
248.0,01/01/2023,13:34:12,,3.0,Astoria,,,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
249.0,01/01/2023,13:38:09,1.0,8.0,Hell's Kitchen,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
250.0,01/01/2023,13:38:11,2.0,8.0,Hell's Kitchen,40.0,3.75,Coffee,Barista Espresso,Cappuccino
251.0,01/01/2023,13:39:41,1.0,5.0,Lower Manhattan,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
252.0,01/01/2023,13:40:47,2.0,3.0,Astoria,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
253.0,01/01/2023,13:41:09,2.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
254.0,01/01/2023,13:42:10,1.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
255.0,01/01/2023,13:42:49,1.0,5.0,Lower Manhattan,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
,01/01/2023,13:42:58,,,Lower Manhattan,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
257.0,01/01/2023,13:42:58,1.0,5.0,Lower Manhattan,72.0,3.25,Bakery,Scone,Ginger Scone
258.0,01/01/2023,13:43:18,2.0,3.0,Astoria,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
259.0,01/01/2023,13:43:18,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
260.0,01/01/2023,13:43:41,2.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
261.0,01/01/2023,13:44:26,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
262.0,01/01/2023,13:47:51,1.0,8.0,Hell's Kitchen,40.0,3.75,Coffee,Barista Espresso,Cappuccino
263.0,01/01/2023,13:49:03,2.0,8.0,Hell's Kitchen,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
264.0,01/01/2023,13:50:09,1.0,5.0,Lower Manhattan,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
265.0,01/01/2023,13:50:47,2.0,8.0,Hell's Kitchen,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
266.0,01/01/2023,13:51:56,2.0,,Hell's Kitchen,,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
267.0,01/01/2023,13:53:04,2.0,3.0,Astoria,38.0,3.75,Coffee,Barista Espresso,Latte
268.0,01/01/2023,13:53:31,1.0,8.0,Hell's Kitchen,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
269.0,01/01/2023,13:54:18,2.0,8.0,Hell's Kitchen,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
270.0,01/01/2023,13:55:04,1.0,5.0,Lower Manhattan,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
271.0,01/01/2023,13:55:50,2.0,8.0,Hell's Kitchen,45.0,3.0,Tea,Brewed herbal tea,Peppermint Lg
272.0,01/01/2023,13:56:15,2.0,8.0,Hell's Kitchen,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
273.0,01/01/2023,13:56:24,1.0,8.0,Hell's Kitchen,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
274.0,01/01/2023,13:57:34,2.0,5.0,Lower Manhattan,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
275.0,01/01/2023,13:57:34,1.0,5.0,Lower Manhattan,71.0,3.75,Bakery,Pastry,Chocolate Croissant
276.0,01/01/2023,13:58:10,2.0,3.0,Astoria,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
277.0,01/01/2023,13:58:11,1.0,5.0,Lower Manhattan,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
278.0,01/01/2023,13:59:58,2.0,5.0,Lower Manhattan,39.0,4.25,Coffee,Barista Espresso,Latte Rg
279.0,01/01/2023,14:03:34,2.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
280.0,01/01/2023,14:03:34,1.0,5.0,Lower Manhattan,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
281.0,01/01/2023,14:03:41,1.0,3.0,Astoria,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
282.0,01/01/2023,14:07:12,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
283.0,01/01/2023,14:07:56,1.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
284.0,01/01/2023,14:08:03,1.0,8.0,Hell's Kitchen,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
285.0,01/01/2023,14:08:03,1.0,8.0,Hell's Kitchen,71.0,3.75,Bakery,Pastry,Chocolate Croissant
286.0,01/01/2023,14:11:14,2.0,8.0,Hell's Kitchen,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
287.0,01/01/2023,14:13:28,2.0,5.0,Lower Manhattan,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
288.0,01/01/2023,14:19:57,2.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
289.0,01/01/2023,14:20:06,2.0,3.0,Astoria,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
290.0,01/01/2023,14:20:08,2.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
291.0,01/01/2023,14:22:01,2.0,8.0,Hell's Kitchen,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
292.0,01/01/2023,14:22:38,2.0,5.0,Lower Manhattan,39.0,4.25,Coffee,Barista Espresso,Latte Rg
293.0,01/01/2023,14:23:28,1.0,8.0,Hell's Kitchen,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
294.0,01/01/2023,14:23:28,1.0,8.0,Hell's Kitchen,71.0,3.75,Bakery,Pastry,Chocolate Croissant
295.0,01/01/2023,14:24:55,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
296.0,01/01/2023,14:24:55,1.0,3.0,Astoria,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
297.0,01/01/2023,14:25:32,2.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
298.0,01/01/2023,14:25:39,2.0,5.0,Lower Manhattan,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
299.0,01/01/2023,14:26:36,1.0,8.0,Hell's Kitchen,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
300.0,01/01/2023,14:29:05,2.0,5.0,Lower Manhattan,45.0,3.0,Tea,Brewed herbal tea,Peppermint Lg
301.0,01/01/2023,14:29:50,2.0,5.0,Lower Manhattan,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
302.0,01/01/2023,14:29:50,1.0,5.0,Lower Manhattan,78.0,4.5,Bakery,Scone,Scottish Cream Scone 
303.0,01/01/2023,14:30:51,1.0,8.0,Hell's Kitchen,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
304.0,01/01/2023,14:30:58,1.0,5.0,Lower Manhattan,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
305.0,01/01/2023,14:31:26,1.0,5.0,Lower Manhattan,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
306.0,01/01/2023,14:32:20,2.0,8.0,Hell's Kitchen,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
307.0,01/01/2023,14:32:42,2.0,5.0,Lower Manhattan,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
308.0,01/01/2023,14:32:54,2.0,8.0,Hell's Kitchen,39.0,4.25,Coffee,Barista Espresso,Latte Rg
309.0,01/01/2023,14:35:47,1.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
310.0,01/01/2023,14:36:23,2.0,3.0,Astoria,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
311.0,01/01/2023,14:36:35,1.0,5.0,Lower Manhattan,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
312.0,01/01/2023,14:37:48,1.0,5.0,Lower Manhattan,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
313.0,01/01/2023,14:39:06,1.0,5.0,Lower Manhattan,87.0,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
314.0,01/01/2023,14:39:48,2.0,8.0,Hell's Kitchen,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
315.0,01/01/2023,14:42:39,2.0,5.0,Lower Manhattan,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
316.0,01/01/2023,14:43:13,2.0,3.0,Astoria,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
317.0,01/01/2023,14:45:31,1.0,3.0,Astoria,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
318.0,01/01/2023,14:46:09,1.0,8.0,Hell's Kitchen,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
319.0,01/01/2023,14:47:29,1.0,8.0,Hell's Kitchen,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
320.0,01/01/2023,14:47:29,1.0,8.0,Hell's Kitchen,75.0,3.5,Bakery,Pastry,Croissant
321.0,01/01/2023,14:49:49,2.0,8.0,Hell's Kitchen,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
322.0,01/01/2023,14:51:19,2.0,5.0,Lower Manhattan,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
323.0,01/01/2023,14:55:34,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
324.0,01/01/2023,14:58:07,2.0,8.0,Hell's Kitchen,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
325.0,01/01/2023,14:58:35,1.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
326.0,01/01/2023,15:02:04,2.0,3.0,Astoria,39.0,4.25,Coffee,Barista Espresso,Latte Rg
327.0,01/01/2023,15:02:28,1.0,8.0,Hell's Kitchen,38.0,3.75,Coffee,Barista Espresso,Latte
328.0,01/01/2023,15:06:27,2.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
329.0,01/01/2023,15:08:28,2.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
330.0,01/01/2023,15:09:37,1.0,3.0,Astoria,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
331.0,01/01/2023,15:09:54,1.0,8.0,Hell's Kitchen,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
332.0,01/01/2023,15:10:10,,5.0,Lower Manhattan,,,Coffee,Barista Espresso,Cappuccino
,01/01/2023,15:10:10,1.0,,Lower Manhattan,75.0,,Bakery,Pastry,Croissant
334.0,01/01/2023,15:12:22,1.0,3.0,Astoria,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
335.0,01/01/2023,15:12:54,2.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
336.0,01/01/2023,15:14:19,2.0,3.0,Astoria,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
337.0,01/01/2023,15:16:37,2.0,5.0,Lower Manhattan,38.0,3.75,Coffee,Barista Espresso,Latte
,01/01/2023,15:18:56,1.0,,Astoria,61.0,,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
339.0,01/01/2023,15:19:34,1.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
340.0,01/01/2023,15:21:05,2.0,8.0,Hell's Kitchen,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
341.0,01/01/2023,15:22:11,2.0,3.0,Astoria,39.0,4.25,Coffee,Barista Espresso,Latte Rg
342.0,01/01/2023,15:24:01,1.0,8.0,Hell's Kitchen,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
343.0,01/01/2023,15:25:09,2.0,5.0,Lower Manhattan,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
344.0,01/01/2023,15:27:11,2.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
345.0,01/01/2023,15:28:29,1.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
346.0,01/01/2023,15:28:54,1.0,5.0,Lower Manhattan,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
347.0,01/01/2023,15:29:24,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
348.0,01/01/2023,15:29:24,1.0,3.0,Astoria,70.0,3.25,Bakery,Scone,Cranberry Scone
349.0,01/01/2023,15:30:16,1.0,3.0,Astoria,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
350.0,01/01/2023,15:30:27,2.0,3.0,Astoria,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
351.0,01/01/2023,15:30:58,1.0,5.0,Lower Manhattan,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
352.0,01/01/2023,15:30:58,2.0,8.0,Hell's Kitchen,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
353.0,01/01/2023,15:33:36,2.0,5.0,Lower Manhattan,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
354.0,01/01/2023,15:33:36,1.0,5.0,Lower Manhattan,74.0,3.5,Bakery,Biscotti,Ginger Biscotti
355.0,01/01/2023,15:34:10,2.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
356.0,01/01/2023,15:34:10,1.0,3.0,Astoria,76.0,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
357.0,01/01/2023,15:36:59,2.0,5.0,Lower Manhattan,37.0,3.0,Coffee,Barista Espresso,Espresso shot
358.0,01/01/2023,15:39:44,1.0,8.0,Hell's Kitchen,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
359.0,01/01/2023,15:42:20,1.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
360.0,01/01/2023,15:45:16,2.0,3.0,Astoria,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
361.0,01/01/2023,15:46:34,2.0,5.0,Lower Manhattan,40.0,3.75,Coffee,Barista Espresso,Cappuccino
362.0,01/01/2023,15:51:15,2.0,,Hell's Kitchen,,,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
363.0,01/01/2023,15:52:23,2.0,5.0,Lower Manhattan,39.0,4.25,Coffee,Barista Espresso,Latte Rg
364.0,01/01/2023,15:52:23,1.0,5.0,Lower Manhattan,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
365.0,01/01/2023,15:53:55,2.0,5.0,Lower Manhattan,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
366.0,01/01/2023,15:55:45,1.0,8.0,Hell's Kitchen,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
367.0,01/01/2023,15:55:50,2.0,3.0,Astoria,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
368.0,01/01/2023,15:58:55,1.0,8.0,Hell's Kitchen,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
369.0,01/01/2023,16:00:23,1.0,8.0,Hell's Kitchen,38.0,3.75,Coffee,Barista Espresso,Latte
370.0,01/01/2023,16:02:07,1.0,8.0,Hell's Kitchen,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
371.0,01/01/2023,16:03:30,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
372.0,01/01/2023,16:03:54,1.0,8.0,Hell's Kitchen,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
373.0,01/01/2023,16:04:10,2.0,,Astoria,,,Tea,Brewed herbal tea,Lemon Grass Rg
,01/01/2023,16:06:04,2.0,3.0,Astoria,23.0,,Coffee,Drip coffee,Our Old Time Diner Blend Rg
375.0,01/01/2023,16:07:20,2.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
376.0,01/01/2023,16:08:59,2.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
377.0,01/01/2023,16:10:37,2.0,3.0,Astoria,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
378.0,01/01/2023,16:12:00,1.0,8.0,Hell's Kitchen,87.0,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
379.0,01/01/2023,16:17:06,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
380.0,01/01/2023,16:17:52,2.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
381.0,01/01/2023,16:19:00,,,Hell's Kitchen,29.0,,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
382.0,01/01/2023,16:19:17,1.0,3.0,Astoria,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
383.0,01/01/2023,16:19:26,2.0,5.0,Lower Manhattan,40.0,3.75,Coffee,Barista Espresso,Cappuccino
384.0,01/01/2023,16:20:07,2.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
385.0,01/01/2023,16:22:07,1.0,5.0,Lower Manhattan,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
386.0,01/01/2023,16:22:38,1.0,3.0,Astoria,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
387.0,01/01/2023,16:25:28,1.0,3.0,Astoria,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
388.0,01/01/2023,16:27:42,1.0,5.0,Lower Manhattan,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
389.0,01/01/2023,16:28:00,2.0,8.0,Hell's Kitchen,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
390.0,01/01/2023,16:28:57,1.0,5.0,Lower Manhattan,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
391.0,01/01/2023,16:29:36,2.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
392.0,01/01/2023,16:30:12,1.0,3.0,Astoria,40.0,3.75,Coffee,Barista Espresso,Cappuccino
393.0,01/01/2023,16:33:35,1.0,3.0,Astoria,35.0,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
394.0,01/01/2023,16:35:11,1.0,5.0,Lower Manhattan,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
395.0,01/01/2023,16:39:24,1.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
396.0,01/01/2023,16:39:27,1.0,8.0,Hell's Kitchen,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
397.0,01/01/2023,16:40:18,1.0,3.0,Astoria,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
398.0,01/01/2023,16:40:19,1.0,5.0,Lower Manhattan,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
399.0,01/01/2023,16:41:51,1.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
400.0,01/01/2023,16:43:33,2.0,8.0,Hell's Kitchen,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
401.0,01/01/2023,16:44:46,2.0,3.0,Astoria,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
402.0,01/01/2023,16:47:05,1.0,5.0,Lower Manhattan,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
403.0,01/01/2023,16:47:05,1.0,5.0,Lower Manhattan,72.0,3.25,Bakery,Scone,Ginger Scone
404.0,01/01/2023,16:48:31,2.0,5.0,Lower Manhattan,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
405.0,01/01/2023,16:49:19,1.0,5.0,Lower Manhattan,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
406.0,01/01/2023,16:49:19,1.0,5.0,Lower Manhattan,71.0,3.75,Bakery,Pastry,Chocolate Croissant
407.0,01/01/2023,16:49:38,1.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
408.0,01/01/2023,16:52:13,2.0,8.0,Hell's Kitchen,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
409.0,01/01/2023,16:52:51,1.0,5.0,Lower Manhattan,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
410.0,01/01/2023,16:56:48,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
411.0,01/01/2023,16:58:42,1.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
412.0,01/01/2023,16:58:42,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
413.0,01/01/2023,17:01:03,2.0,5.0,Lower Manhattan,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
414.0,01/01/2023,17:01:31,2.0,8.0,Hell's Kitchen,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
,01/01/2023,17:03:21,,3.0,Astoria,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
416.0,01/01/2023,17:05:44,2.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
417.0,01/01/2023,17:09:18,2.0,8.0,Hell's Kitchen,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
418.0,01/01/2023,17:10:34,1.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
419.0,01/01/2023,17:10:35,1.0,3.0,Astoria,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
420.0,01/01/2023,17:11:58,2.0,8.0,Hell's Kitchen,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
